Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2014,Hyundai i10 Magna,"60,361",Petrol,Manual,4.50,"Doorvaninagar, Bangalore"
2020,Volkswagen Polo GT TSI BSIV,"20,547",Petrol,Automatic,11.50,"Jp Nagar Iii Phase, Bangalore"
2014,Renault Duster 85PS Diesel RxL,"97,801",Diesel,Manual,4.94,"Hoodi, Bangalore"
2012,Renault Koleos 2.0 Diesel,"1,10,000",Diesel,Automatic,4,"JP Nagar III Phase, Bangalore"
2015,Volkswagen Jetta 2.0L TDI Comfortline,"1,00,000",Diesel,Manual,9.25,"Bazaar, Bangalore"
2021,Hyundai Creta SX Opt Turbo BSVI,"46,850",Petrol,Automatic,14.42,"Jakkur, Bangalore"
2014,Honda City i VTEC SV,"69,000",Petrol,Manual,5.85,"Hosur Road, Bangalore"
2020,BMW M2 Competition,"9,000",Petrol,Automatic,82,"R T Nagar, Bangalore"
2019,Toyota Innova Crysta 2.8 AT Touring Sport BSIV,"1,45,425",Diesel,Automatic,23.25,"Bommanahalli, Bangalore"
2012,Land Rover Range Rover Vogue SE 4.4 SDV8,"23,100",Diesel,Automatic,47.95,"Nagavara, Bangalore"
2018,Volkswagen Polo GT TSI,"83,000",Petrol,Automatic,8.95,"R T Nagar, Bangalore"
2011,Maruti Swift VDI,"95,000",Diesel,Manual,3.65,"Bazaar, Bangalore"
2014,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,"1,15,000",Diesel,Automatic,27.75,"R T Nagar, Bangalore"
2017,Skoda Rapid 1.5 TDI AT Style BSIV,"89,000",Diesel,Automatic,7.95,"R T Nagar, Bangalore"
2019,Toyota Innova Crysta 2.4 VX MT,"53,000",Diesel,Manual,23.50,"Bazaar, Bangalore"
2018,Skoda Octavia RS,"76,000",Petrol,Automatic,26,"Vasanth Nagar, Bangalore"
2023,Mahindra Scorpio S 11 7CC,"16,439",Diesel,Manual,17.46,"Bellandur, Bangalore"
2013,Renault Pulse RxZ,"1,05,000",Diesel,Manual,2.90,"J P Nagar, Bangalore"
2013,Mitsubishi Pajero Sport 4X4,"1,34,000",Diesel,Manual,12,"Maruthi Nagar, Bangalore"
2012,BMW 5 Series 520d Sedan,"1,72,000",Diesel,Automatic,9.75,"Gottigere, Bangalore"
2012,Skoda Laura Elegance 2.0 TDI CR MT,"98,000",Diesel,Manual,5.90,"R T Nagar, Bangalore"
2010,Ford Fiesta 1.4 SXi TDCi ABS,"1,45,000",Diesel,Manual,2.95,"Hsr Layout, Bangalore"
2013,Honda Brio S MT,"50,000",Petrol,Manual,3,"Ramamurthy Nagar, Bangalore"
2013,Honda Brio S MT,"50,000",Petrol,Manual,3,"Ramamurthy Nagar, Bangalore"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"73,000",Diesel,Automatic,6.25,"R T Nagar, Bangalore"
2010,Honda CR-V 2.4 AT,"90,000",Petrol,Automatic,4,"Banashankari Iii Stage, Bangalore"
2012,Renault Pulse Petrol RxZ,"46,316",Petrol,Manual,2.35,"Anandnagar, Bangalore"
2009,Maruti Wagon R LXI Minor,"76,000",Petrol,Manual,2.50,"Chikkalasandra, Bangalore"
2014,Maruti Ciaz ZDi,"89,000",Diesel,Manual,5.75,"Rajajinagar, Bangalore"
2010,Mercedes-Benz C-Class C 200 CGI Avantgarde,"82,000",Petrol,Automatic,7.50,"Maruthi Nagar, Bangalore"
2013,Mercedes-Benz E-Class E250 CDI,"2,00,000",Diesel,Automatic,11,"City, Bangalore"
2011,Hyundai Verna 1.6 CRDI,"65,000",Diesel,Manual,4.25,"Rajajinagar, Bangalore"
2014,Maruti Ritz ZXi,"48,000",Petrol,Manual,4.40,"Bazaar, Bangalore"
2013,Volkswagen Vento 2013-2015 1.6 Comfortline,"1,12,000",Petrol,Manual,4.95,"R T Nagar, Bangalore"
2016,Renault Duster Petrol RxL,"66,000",Petrol,Manual,6.25,"JP Nagar III Phase, Bangalore"
2018,Mercedes-Benz GLS 350d 4MATIC,"75,000",Diesel,Automatic,58.46,"Indiranagar, Bangalore"
2014,Toyota Innova 2.5 ZX Diesel 7 Seater,"1,35,000",Diesel,Manual,14.75,"Maruthi Nagar, Bangalore"
2017,Maruti Alto K10 VXI,"24,882",Petrol,Manual,3.72,"Yelahanka, Bangalore"
2012,Honda Brio S MT,"63,446",Petrol,Manual,3,"BTM Layout, Bangalore"
2021,Renault KWID 1.0 RXE,"15,161",Petrol,Manual,4.21,"Kengiri Satellite Town, Bangalore"
2022,Toyota Hyryder V HYBRID,"19,934",Petrol,Automatic,18.57,"Bellandur, Bangalore"
2018,Tata Tiago 1.2 Revotron XZ,"1,08,949",Petrol,Manual,3.65,"Yelahanka, Bangalore"
2017,Renault KWID Climber 1.0 AMT,"48,113",Petrol,Automatic,3.69,"Jakkur, Bangalore"
2013,Honda Brio S MT,"50,000",Petrol,Manual,3,"Ramamurthy Nagar, Bangalore"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"73,000",Diesel,Automatic,6.25,"R T Nagar, Bangalore"
2010,Honda CR-V 2.4 AT,"90,000",Petrol,Automatic,4,"Banashankari Iii Stage, Bangalore"
2012,Renault Pulse Petrol RxZ,"46,316",Petrol,Manual,2.35,"Anandnagar, Bangalore"
2009,Maruti Wagon R LXI Minor,"76,000",Petrol,Manual,2.50,"Chikkalasandra, Bangalore"
2014,Maruti Ciaz ZDi,"89,000",Diesel,Manual,5.75,"Rajajinagar, Bangalore"
2010,Mercedes-Benz C-Class C 200 CGI Avantgarde,"82,000",Petrol,Automatic,7.50,"Maruthi Nagar, Bangalore"
2013,Mercedes-Benz E-Class E250 CDI,"2,00,000",Diesel,Automatic,11,"City, Bangalore"
2011,Hyundai Verna 1.6 CRDI,"65,000",Diesel,Manual,4.25,"Rajajinagar, Bangalore"
2014,Maruti Ritz ZXi,"48,000",Petrol,Manual,4.40,"Bazaar, Bangalore"
2013,Volkswagen Vento 2013-2015 1.6 Comfortline,"1,12,000",Petrol,Manual,4.95,"R T Nagar, Bangalore"
2016,Renault Duster Petrol RxL,"66,000",Petrol,Manual,6.25,"JP Nagar III Phase, Bangalore"
2018,Mercedes-Benz GLS 350d 4MATIC,"75,000",Diesel,Automatic,58.46,"Indiranagar, Bangalore"
2014,Toyota Innova 2.5 ZX Diesel 7 Seater,"1,35,000",Diesel,Manual,14.75,"Maruthi Nagar, Bangalore"
2017,Maruti Alto K10 VXI,"24,882",Petrol,Manual,3.72,"Yelahanka, Bangalore"
2012,Honda Brio S MT,"63,446",Petrol,Manual,3,"BTM Layout, Bangalore"
2021,Renault KWID 1.0 RXE,"15,161",Petrol,Manual,4.21,"Kengiri Satellite Town, Bangalore"
2022,Toyota Hyryder V HYBRID,"19,934",Petrol,Automatic,18.57,"Bellandur, Bangalore"
2018,Tata Tiago 1.2 Revotron XZ,"1,08,949",Petrol,Manual,3.65,"Yelahanka, Bangalore"
2017,Renault KWID Climber 1.0 AMT,"48,113",Petrol,Automatic,3.69,"Jakkur, Bangalore"
2013,Honda Brio S MT,"50,000",Petrol,Manual,3,"Ramamurthy Nagar, Bangalore"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"73,000",Diesel,Automatic,6.25,"R T Nagar, Bangalore"
2010,Honda CR-V 2.4 AT,"90,000",Petrol,Automatic,4,"Banashankari Iii Stage, Bangalore"
2012,Renault Pulse Petrol RxZ,"46,316",Petrol,Manual,2.35,"Anandnagar, Bangalore"
2009,Maruti Wagon R LXI Minor,"76,000",Petrol,Manual,2.50,"Chikkalasandra, Bangalore"
2014,Maruti Ciaz ZDi,"89,000",Diesel,Manual,5.75,"Rajajinagar, Bangalore"
2010,Mercedes-Benz C-Class C 200 CGI Avantgarde,"82,000",Petrol,Automatic,7.50,"Maruthi Nagar, Bangalore"
2013,Mercedes-Benz E-Class E250 CDI,"2,00,000",Diesel,Automatic,11,"City, Bangalore"
2011,Hyundai Verna 1.6 CRDI,"65,000",Diesel,Manual,4.25,"Rajajinagar, Bangalore"
2014,Maruti Ritz ZXi,"48,000",Petrol,Manual,4.40,"Bazaar, Bangalore"
2013,Volkswagen Vento 2013-2015 1.6 Comfortline,"1,12,000",Petrol,Manual,4.95,"R T Nagar, Bangalore"
2016,Renault Duster Petrol RxL,"66,000",Petrol,Manual,6.25,"JP Nagar III Phase, Bangalore"
2018,Mercedes-Benz GLS 350d 4MATIC,"75,000",Diesel,Automatic,58.46,"Indiranagar, Bangalore"
2014,Toyota Innova 2.5 ZX Diesel 7 Seater,"1,35,000",Diesel,Manual,14.75,"Maruthi Nagar, Bangalore"
2017,Maruti Alto K10 VXI,"24,882",Petrol,Manual,3.72,"Yelahanka, Bangalore"
2012,Honda Brio S MT,"63,446",Petrol,Manual,3,"BTM Layout, Bangalore"
2021,Renault KWID 1.0 RXE,"15,161",Petrol,Manual,4.21,"Kengiri Satellite Town, Bangalore"
2022,Toyota Hyryder V HYBRID,"19,934",Petrol,Automatic,18.57,"Bellandur, Bangalore"
2018,Tata Tiago 1.2 Revotron XZ,"1,08,949",Petrol,Manual,3.65,"Yelahanka, Bangalore"
2017,Renault KWID Climber 1.0 AMT,"48,113",Petrol,Automatic,3.69,"Jakkur, Bangalore"
2013,Honda Brio S MT,"50,000",Petrol,Manual,3,"Ramamurthy Nagar, Bangalore"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"73,000",Diesel,Automatic,6.25,"R T Nagar, Bangalore"
2010,Honda CR-V 2.4 AT,"90,000",Petrol,Automatic,4,"Banashankari Iii Stage, Bangalore"
2012,Renault Pulse Petrol RxZ,"46,316",Petrol,Manual,2.35,"Anandnagar, Bangalore"
2009,Maruti Wagon R LXI Minor,"76,000",Petrol,Manual,2.50,"Chikkalasandra, Bangalore"
2014,Maruti Ciaz ZDi,"89,000",Diesel,Manual,5.75,"Rajajinagar, Bangalore"
2010,Mercedes-Benz C-Class C 200 CGI Avantgarde,"82,000",Petrol,Automatic,7.50,"Maruthi Nagar, Bangalore"
2013,Mercedes-Benz E-Class E250 CDI,"2,00,000",Diesel,Automatic,11,"City, Bangalore"
2011,Hyundai Verna 1.6 CRDI,"65,000",Diesel,Manual,4.25,"Rajajinagar, Bangalore"
2014,Maruti Ritz ZXi,"48,000",Petrol,Manual,4.40,"Bazaar, Bangalore"
2013,Volkswagen Vento 2013-2015 1.6 Comfortline,"1,12,000",Petrol,Manual,4.95,"R T Nagar, Bangalore"
2016,Renault Duster Petrol RxL,"66,000",Petrol,Manual,6.25,"JP Nagar III Phase, Bangalore"
2018,Mercedes-Benz GLS 350d 4MATIC,"75,000",Diesel,Automatic,58.46,"Indiranagar, Bangalore"
2014,Toyota Innova 2.5 ZX Diesel 7 Seater,"1,35,000",Diesel,Manual,14.75,"Maruthi Nagar, Bangalore"
2017,Maruti Alto K10 VXI,"24,882",Petrol,Manual,3.72,"Yelahanka, Bangalore"
2012,Honda Brio S MT,"63,446",Petrol,Manual,3,"BTM Layout, Bangalore"
2021,Renault KWID 1.0 RXE,"15,161",Petrol,Manual,4.21,"Kengiri Satellite Town, Bangalore"
2022,Toyota Hyryder V HYBRID,"19,934",Petrol,Automatic,18.57,"Bellandur, Bangalore"
2018,Tata Tiago 1.2 Revotron XZ,"1,08,949",Petrol,Manual,3.65,"Yelahanka, Bangalore"
2017,Renault KWID Climber 1.0 AMT,"48,113",Petrol,Automatic,3.69,"Jakkur, Bangalore"
2013,Honda Brio S MT,"50,000",Petrol,Manual,3,"Ramamurthy Nagar, Bangalore"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"73,000",Diesel,Automatic,6.25,"R T Nagar, Bangalore"
2010,Honda CR-V 2.4 AT,"90,000",Petrol,Automatic,4,"Banashankari Iii Stage, Bangalore"
2012,Renault Pulse Petrol RxZ,"46,316",Petrol,Manual,2.35,"Anandnagar, Bangalore"
2009,Maruti Wagon R LXI Minor,"76,000",Petrol,Manual,2.50,"Chikkalasandra, Bangalore"
2014,Maruti Ciaz ZDi,"89,000",Diesel,Manual,5.75,"Rajajinagar, Bangalore"
2010,Mercedes-Benz C-Class C 200 CGI Avantgarde,"82,000",Petrol,Automatic,7.50,"Maruthi Nagar, Bangalore"
2013,Mercedes-Benz E-Class E250 CDI,"2,00,000",Diesel,Automatic,11,"City, Bangalore"
2011,Hyundai Verna 1.6 CRDI,"65,000",Diesel,Manual,4.25,"Rajajinagar, Bangalore"
2014,Maruti Ritz ZXi,"48,000",Petrol,Manual,4.40,"Bazaar, Bangalore"
2013,Volkswagen Vento 2013-2015 1.6 Comfortline,"1,12,000",Petrol,Manual,4.95,"R T Nagar, Bangalore"
2016,Renault Duster Petrol RxL,"66,000",Petrol,Manual,6.25,"JP Nagar III Phase, Bangalore"
2018,Mercedes-Benz GLS 350d 4MATIC,"75,000",Diesel,Automatic,58.46,"Indiranagar, Bangalore"
2014,Toyota Innova 2.5 ZX Diesel 7 Seater,"1,35,000",Diesel,Manual,14.75,"Maruthi Nagar, Bangalore"
2017,Maruti Alto K10 VXI,"24,882",Petrol,Manual,3.72,"Yelahanka, Bangalore"
2012,Honda Brio S MT,"63,446",Petrol,Manual,3,"BTM Layout, Bangalore"
2021,Renault KWID 1.0 RXE,"15,161",Petrol,Manual,4.21,"Kengiri Satellite Town, Bangalore"
2022,Toyota Hyryder V HYBRID,"19,934",Petrol,Automatic,18.57,"Bellandur, Bangalore"
2018,Tata Tiago 1.2 Revotron XZ,"1,08,949",Petrol,Manual,3.65,"Yelahanka, Bangalore"
2017,Renault KWID Climber 1.0 AMT,"48,113",Petrol,Automatic,3.69,"Jakkur, Bangalore"
2013,Honda Brio S MT,"50,000",Petrol,Manual,3,"Ramamurthy Nagar, Bangalore"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"73,000",Diesel,Automatic,6.25,"R T Nagar, Bangalore"
2010,Honda CR-V 2.4 AT,"90,000",Petrol,Automatic,4,"Banashankari Iii Stage, Bangalore"
2012,Renault Pulse Petrol RxZ,"46,316",Petrol,Manual,2.35,"Anandnagar, Bangalore"
2009,Maruti Wagon R LXI Minor,"76,000",Petrol,Manual,2.50,"Chikkalasandra, Bangalore"
2014,Maruti Ciaz ZDi,"89,000",Diesel,Manual,5.75,"Rajajinagar, Bangalore"
2010,Mercedes-Benz C-Class C 200 CGI Avantgarde,"82,000",Petrol,Automatic,7.50,"Maruthi Nagar, Bangalore"
2013,Mercedes-Benz E-Class E250 CDI,"2,00,000",Diesel,Automatic,11,"City, Bangalore"
2011,Hyundai Verna 1.6 CRDI,"65,000",Diesel,Manual,4.25,"Rajajinagar, Bangalore"
2014,Maruti Ritz ZXi,"48,000",Petrol,Manual,4.40,"Bazaar, Bangalore"
2013,Volkswagen Vento 2013-2015 1.6 Comfortline,"1,12,000",Petrol,Manual,4.95,"R T Nagar, Bangalore"
2016,Renault Duster Petrol RxL,"66,000",Petrol,Manual,6.25,"JP Nagar III Phase, Bangalore"
2018,Mercedes-Benz GLS 350d 4MATIC,"75,000",Diesel,Automatic,58.46,"Indiranagar, Bangalore"
2014,Toyota Innova 2.5 ZX Diesel 7 Seater,"1,35,000",Diesel,Manual,14.75,"Maruthi Nagar, Bangalore"
2017,Maruti Alto K10 VXI,"24,882",Petrol,Manual,3.72,"Yelahanka, Bangalore"
2012,Honda Brio S MT,"63,446",Petrol,Manual,3,"BTM Layout, Bangalore"
2021,Renault KWID 1.0 RXE,"15,161",Petrol,Manual,4.21,"Kengiri Satellite Town, Bangalore"
2022,Toyota Hyryder V HYBRID,"19,934",Petrol,Automatic,18.57,"Bellandur, Bangalore"
2018,Tata Tiago 1.2 Revotron XZ,"1,08,949",Petrol,Manual,3.65,"Yelahanka, Bangalore"
2017,Renault KWID Climber 1.0 AMT,"48,113",Petrol,Automatic,3.69,"Jakkur, Bangalore"
2013,Honda Brio S MT,"50,000",Petrol,Manual,3,"Ramamurthy Nagar, Bangalore"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"73,000",Diesel,Automatic,6.25,"R T Nagar, Bangalore"
2010,Honda CR-V 2.4 AT,"90,000",Petrol,Automatic,4,"Banashankari Iii Stage, Bangalore"
2012,Renault Pulse Petrol RxZ,"46,316",Petrol,Manual,2.35,"Anandnagar, Bangalore"
2009,Maruti Wagon R LXI Minor,"76,000",Petrol,Manual,2.50,"Chikkalasandra, Bangalore"
2014,Maruti Ciaz ZDi,"89,000",Diesel,Manual,5.75,"Rajajinagar, Bangalore"
2010,Mercedes-Benz C-Class C 200 CGI Avantgarde,"82,000",Petrol,Automatic,7.50,"Maruthi Nagar, Bangalore"
2013,Mercedes-Benz E-Class E250 CDI,"2,00,000",Diesel,Automatic,11,"City, Bangalore"
2011,Hyundai Verna 1.6 CRDI,"65,000",Diesel,Manual,4.25,"Rajajinagar, Bangalore"
2014,Maruti Ritz ZXi,"48,000",Petrol,Manual,4.40,"Bazaar, Bangalore"
2013,Volkswagen Vento 2013-2015 1.6 Comfortline,"1,12,000",Petrol,Manual,4.95,"R T Nagar, Bangalore"
2016,Renault Duster Petrol RxL,"66,000",Petrol,Manual,6.25,"JP Nagar III Phase, Bangalore"
2018,Mercedes-Benz GLS 350d 4MATIC,"75,000",Diesel,Automatic,58.46,"Indiranagar, Bangalore"
2014,Toyota Innova 2.5 ZX Diesel 7 Seater,"1,35,000",Diesel,Manual,14.75,"Maruthi Nagar, Bangalore"
2017,Maruti Alto K10 VXI,"24,882",Petrol,Manual,3.72,"Yelahanka, Bangalore"
2012,Honda Brio S MT,"63,446",Petrol,Manual,3,"BTM Layout, Bangalore"
2021,Renault KWID 1.0 RXE,"15,161",Petrol,Manual,4.21,"Kengiri Satellite Town, Bangalore"
2022,Toyota Hyryder V HYBRID,"19,934",Petrol,Automatic,18.57,"Bellandur, Bangalore"
2018,Tata Tiago 1.2 Revotron XZ,"1,08,949",Petrol,Manual,3.65,"Yelahanka, Bangalore"
2017,Renault KWID Climber 1.0 AMT,"48,113",Petrol,Automatic,3.69,"Jakkur, Bangalore"
2013,Honda Brio S MT,"50,000",Petrol,Manual,3,"Ramamurthy Nagar, Bangalore"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"73,000",Diesel,Automatic,6.25,"R T Nagar, Bangalore"
2010,Honda CR-V 2.4 AT,"90,000",Petrol,Automatic,4,"Banashankari Iii Stage, Bangalore"
2012,Renault Pulse Petrol RxZ,"46,316",Petrol,Manual,2.35,"Anandnagar, Bangalore"
2009,Maruti Wagon R LXI Minor,"76,000",Petrol,Manual,2.50,"Chikkalasandra, Bangalore"
2014,Maruti Ciaz ZDi,"89,000",Diesel,Manual,5.75,"Rajajinagar, Bangalore"
2010,Mercedes-Benz C-Class C 200 CGI Avantgarde,"82,000",Petrol,Automatic,7.50,"Maruthi Nagar, Bangalore"
2013,Mercedes-Benz E-Class E250 CDI,"2,00,000",Diesel,Automatic,11,"City, Bangalore"
2011,Hyundai Verna 1.6 CRDI,"65,000",Diesel,Manual,4.25,"Rajajinagar, Bangalore"
2014,Maruti Ritz ZXi,"48,000",Petrol,Manual,4.40,"Bazaar, Bangalore"
2013,Volkswagen Vento 2013-2015 1.6 Comfortline,"1,12,000",Petrol,Manual,4.95,"R T Nagar, Bangalore"
2016,Renault Duster Petrol RxL,"66,000",Petrol,Manual,6.25,"JP Nagar III Phase, Bangalore"
2018,Mercedes-Benz GLS 350d 4MATIC,"75,000",Diesel,Automatic,58.46,"Indiranagar, Bangalore"
2014,Toyota Innova 2.5 ZX Diesel 7 Seater,"1,35,000",Diesel,Manual,14.75,"Maruthi Nagar, Bangalore"
2017,Maruti Alto K10 VXI,"24,882",Petrol,Manual,3.72,"Yelahanka, Bangalore"
2012,Honda Brio S MT,"63,446",Petrol,Manual,3,"BTM Layout, Bangalore"
2021,Renault KWID 1.0 RXE,"15,161",Petrol,Manual,4.21,"Kengiri Satellite Town, Bangalore"
2022,Toyota Hyryder V HYBRID,"19,934",Petrol,Automatic,18.57,"Bellandur, Bangalore"
2018,Tata Tiago 1.2 Revotron XZ,"1,08,949",Petrol,Manual,3.65,"Yelahanka, Bangalore"
2017,Renault KWID Climber 1.0 AMT,"48,113",Petrol,Automatic,3.69,"Jakkur, Bangalore"
2013,Honda Brio S MT,"50,000",Petrol,Manual,3,"Ramamurthy Nagar, Bangalore"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"73,000",Diesel,Automatic,6.25,"R T Nagar, Bangalore"
2010,Honda CR-V 2.4 AT,"90,000",Petrol,Automatic,4,"Banashankari Iii Stage, Bangalore"
2012,Renault Pulse Petrol RxZ,"46,316",Petrol,Manual,2.35,"Anandnagar, Bangalore"
2009,Maruti Wagon R LXI Minor,"76,000",Petrol,Manual,2.50,"Chikkalasandra, Bangalore"
2014,Maruti Ciaz ZDi,"89,000",Diesel,Manual,5.75,"Rajajinagar, Bangalore"
2010,Mercedes-Benz C-Class C 200 CGI Avantgarde,"82,000",Petrol,Automatic,7.50,"Maruthi Nagar, Bangalore"
2013,Mercedes-Benz E-Class E250 CDI,"2,00,000",Diesel,Automatic,11,"City, Bangalore"
2011,Hyundai Verna 1.6 CRDI,"65,000",Diesel,Manual,4.25,"Rajajinagar, Bangalore"
2014,Maruti Ritz ZXi,"48,000",Petrol,Manual,4.40,"Bazaar, Bangalore"
2013,Volkswagen Vento 2013-2015 1.6 Comfortline,"1,12,000",Petrol,Manual,4.95,"R T Nagar, Bangalore"
2016,Renault Duster Petrol RxL,"66,000",Petrol,Manual,6.25,"JP Nagar III Phase, Bangalore"
2018,Mercedes-Benz GLS 350d 4MATIC,"75,000",Diesel,Automatic,58.46,"Indiranagar, Bangalore"
2014,Toyota Innova 2.5 ZX Diesel 7 Seater,"1,35,000",Diesel,Manual,14.75,"Maruthi Nagar, Bangalore"
2017,Maruti Alto K10 VXI,"24,882",Petrol,Manual,3.72,"Yelahanka, Bangalore"
2012,Honda Brio S MT,"63,446",Petrol,Manual,3,"BTM Layout, Bangalore"
2021,Renault KWID 1.0 RXE,"15,161",Petrol,Manual,4.21,"Kengiri Satellite Town, Bangalore"
2022,Toyota Hyryder V HYBRID,"19,934",Petrol,Automatic,18.57,"Bellandur, Bangalore"
2018,Tata Tiago 1.2 Revotron XZ,"1,08,949",Petrol,Manual,3.65,"Yelahanka, Bangalore"
2017,Renault KWID Climber 1.0 AMT,"48,113",Petrol,Automatic,3.69,"Jakkur, Bangalore"
2013,Honda Brio S MT,"50,000",Petrol,Manual,3,"Ramamurthy Nagar, Bangalore"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"73,000",Diesel,Automatic,6.25,"R T Nagar, Bangalore"
2010,Honda CR-V 2.4 AT,"90,000",Petrol,Automatic,4,"Banashankari Iii Stage, Bangalore"
2012,Renault Pulse Petrol RxZ,"46,316",Petrol,Manual,2.35,"Anandnagar, Bangalore"
2009,Maruti Wagon R LXI Minor,"76,000",Petrol,Manual,2.50,"Chikkalasandra, Bangalore"
2014,Maruti Ciaz ZDi,"89,000",Diesel,Manual,5.75,"Rajajinagar, Bangalore"
2010,Mercedes-Benz C-Class C 200 CGI Avantgarde,"82,000",Petrol,Automatic,7.50,"Maruthi Nagar, Bangalore"
2013,Mercedes-Benz E-Class E250 CDI,"2,00,000",Diesel,Automatic,11,"City, Bangalore"
2011,Hyundai Verna 1.6 CRDI,"65,000",Diesel,Manual,4.25,"Rajajinagar, Bangalore"
2014,Maruti Ritz ZXi,"48,000",Petrol,Manual,4.40,"Bazaar, Bangalore"
2013,Volkswagen Vento 2013-2015 1.6 Comfortline,"1,12,000",Petrol,Manual,4.95,"R T Nagar, Bangalore"
2016,Renault Duster Petrol RxL,"66,000",Petrol,Manual,6.25,"JP Nagar III Phase, Bangalore"
2018,Mercedes-Benz GLS 350d 4MATIC,"75,000",Diesel,Automatic,58.46,"Indiranagar, Bangalore"
2014,Toyota Innova 2.5 ZX Diesel 7 Seater,"1,35,000",Diesel,Manual,14.75,"Maruthi Nagar, Bangalore"
2017,Maruti Alto K10 VXI,"24,882",Petrol,Manual,3.72,"Yelahanka, Bangalore"
2012,Honda Brio S MT,"63,446",Petrol,Manual,3,"BTM Layout, Bangalore"
2021,Renault KWID 1.0 RXE,"15,161",Petrol,Manual,4.21,"Kengiri Satellite Town, Bangalore"
2022,Toyota Hyryder V HYBRID,"19,934",Petrol,Automatic,18.57,"Bellandur, Bangalore"
2018,Tata Tiago 1.2 Revotron XZ,"1,08,949",Petrol,Manual,3.65,"Yelahanka, Bangalore"
2017,Renault KWID Climber 1.0 AMT,"48,113",Petrol,Automatic,3.69,"Jakkur, Bangalore"
2013,Honda Brio S MT,"50,000",Petrol,Manual,3,"Ramamurthy Nagar, Bangalore"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"73,000",Diesel,Automatic,6.25,"R T Nagar, Bangalore"
2010,Honda CR-V 2.4 AT,"90,000",Petrol,Automatic,4,"Banashankari Iii Stage, Bangalore"
2012,Renault Pulse Petrol RxZ,"46,316",Petrol,Manual,2.35,"Anandnagar, Bangalore"
2009,Maruti Wagon R LXI Minor,"76,000",Petrol,Manual,2.50,"Chikkalasandra, Bangalore"
2014,Maruti Ciaz ZDi,"89,000",Diesel,Manual,5.75,"Rajajinagar, Bangalore"
2010,Mercedes-Benz C-Class C 200 CGI Avantgarde,"82,000",Petrol,Automatic,7.50,"Maruthi Nagar, Bangalore"
2013,Mercedes-Benz E-Class E250 CDI,"2,00,000",Diesel,Automatic,11,"City, Bangalore"
2011,Hyundai Verna 1.6 CRDI,"65,000",Diesel,Manual,4.25,"Rajajinagar, Bangalore"
2014,Maruti Ritz ZXi,"48,000",Petrol,Manual,4.40,"Bazaar, Bangalore"
2013,Volkswagen Vento 2013-2015 1.6 Comfortline,"1,12,000",Petrol,Manual,4.95,"R T Nagar, Bangalore"
2016,Renault Duster Petrol RxL,"66,000",Petrol,Manual,6.25,"JP Nagar III Phase, Bangalore"
2018,Mercedes-Benz GLS 350d 4MATIC,"75,000",Diesel,Automatic,58.46,"Indiranagar, Bangalore"
2014,Toyota Innova 2.5 ZX Diesel 7 Seater,"1,35,000",Diesel,Manual,14.75,"Maruthi Nagar, Bangalore"
2017,Maruti Alto K10 VXI,"24,882",Petrol,Manual,3.72,"Yelahanka, Bangalore"
2012,Honda Brio S MT,"63,446",Petrol,Manual,3,"BTM Layout, Bangalore"
2021,Renault KWID 1.0 RXE,"15,161",Petrol,Manual,4.21,"Kengiri Satellite Town, Bangalore"
2022,Toyota Hyryder V HYBRID,"19,934",Petrol,Automatic,18.57,"Bellandur, Bangalore"
2018,Tata Tiago 1.2 Revotron XZ,"1,08,949",Petrol,Manual,3.65,"Yelahanka, Bangalore"
2017,Renault KWID Climber 1.0 AMT,"48,113",Petrol,Automatic,3.69,"Jakkur, Bangalore"
2013,Honda Brio S MT,"50,000",Petrol,Manual,3,"Ramamurthy Nagar, Bangalore"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"73,000",Diesel,Automatic,6.25,"R T Nagar, Bangalore"
2010,Honda CR-V 2.4 AT,"90,000",Petrol,Automatic,4,"Banashankari Iii Stage, Bangalore"
2012,Renault Pulse Petrol RxZ,"46,316",Petrol,Manual,2.35,"Anandnagar, Bangalore"
2009,Maruti Wagon R LXI Minor,"76,000",Petrol,Manual,2.50,"Chikkalasandra, Bangalore"
2014,Maruti Ciaz ZDi,"89,000",Diesel,Manual,5.75,"Rajajinagar, Bangalore"
2010,Mercedes-Benz C-Class C 200 CGI Avantgarde,"82,000",Petrol,Automatic,7.50,"Maruthi Nagar, Bangalore"
2013,Mercedes-Benz E-Class E250 CDI,"2,00,000",Diesel,Automatic,11,"City, Bangalore"
2011,Hyundai Verna 1.6 CRDI,"65,000",Diesel,Manual,4.25,"Rajajinagar, Bangalore"
2014,Maruti Ritz ZXi,"48,000",Petrol,Manual,4.40,"Bazaar, Bangalore"
